Corpus,File,Name,Verb,Age,Sent,Syntatic Object,Event or Object,Syntatic Object,Event or Object,Covergence,Comments,Comments,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],do we almost have one red balloon two blue ones,balloon,object,balloon,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],I like to have a book too,book,object,book,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],I have a brother,brother,object,brother,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],I don't have no brother,brother,object,brother,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],yes I do have a brother,brother,object,brother,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],I have a little cape,cape,object,cape,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],I have a girl,girl,object,girl,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],why they have a tiny little hole,hole,object,hole,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],you have your lips on it,lip,object,lips,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],you still have your lips on it,lip,object,lips,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],I want to have pineapple after lunch,pineapple,object,pineapple,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],I have a sister too,sister,object,sister,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],do you have some space to walk,space,object,space,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],does he have toes on him,toe,object,toes,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],let's have another toy,toy,object,toy,object,object,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],you have some like mine,some,pronoun,some,pronoun,pronoun,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],I want he needed to have that,that,pronoun,that,pronoun,pronoun,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],you have dis this one,this,pronoun,one,pronoun,pronoun,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],do I have it in my book,,,,,0,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],do I have it on the wrong way,,,,,0,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],Mommy let me have it,,,,,0,,,
Brown,adam36.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M14D'],you have one and I have one,,,,,0,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],dat's that's why I said ow because I have a tummy ache,tummy ache,event,ache,event,event,,?,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I don't have no camera,camera,object,camera,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I don't have no chair,chair,object,chair,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I don't have no chair,chair,object,chair,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I need a can I have cranberries,cranberry,object,cranberries,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I have a ear,ear,object,ear,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I have big puppets,puppets,object,puppets,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I have some new records,record,object,records,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],so we can have space,space,object,space,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I thought you said the animals gonna have space,space,object,space,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],can I have some strawberries please,strawberry,object,strawberries,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],can I have some strawberries,strawberry,object,strawberries,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I don't have a slide thing,thing,object,thing,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I wish I could have a tractor to drive in them,tractor,object,tractor,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],where have you seen a whale,whale,object,whale,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],why have why dey they have windows dere there,window,object,windows,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],why dey they have windows right here,window,object,windows,object,object,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I don't feel like having one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I need to have one after it,one,pronoun,one,pronoun,pronoun,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],I have the black one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],can I have something to play with in my mouth,something,pronoun,something,pronoun,pronoun,,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],neither had I,,,,,0,?,,
Brown,adam37.xml,['Adam'],have|haves|having|had|haven't,['P3Y8M26D'],neither had Ursula either,,,,,0,?,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],Mommy I will have two of dem them,them,pronoun,them,pronoun,pronoun,?,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],I have a cold,cold,event,cold,event,event,,?,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],hey I have been sitting on the razor,sitting,event,sitting,event,event,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],what you fellows having trouble right dere there about,trouble,event,trouble,event,event,,?,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],I like to have vacation,vacation,event,vacation,event,event,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],does this have a chess,chess,object,chess,object,object,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],did you have a chest,chest,object,chest,object,object,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],I don't have no cream,cream,object,cream,object,object,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],does you have a dream,dream,object,dream,object,object,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],but I didn't have a dream if you fellows didn't have a dream,dream,object,dream,object,object,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],does Daddy have a dream,dream ,object,dream,object,object,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],we have black eyes,eye,object,eyes,object,object,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],why razor blades have handles,handle,object,handles,object,object,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],dat that doesn't have a handle,handle,object,handles,object,object,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],that doesn't have a handle,handle,object,handles,object,object,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],I have some more sugar,sugar,object,sugar,object,object,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],do you want to have one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],but I have one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],so you have the one,one,pronoun,one,pronoun,pronoun,?,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],now you have that,that,pronoun,that,pronoun,pronoun,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],I don't have get on my myself,,,,,0,?,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],you we haven't got there,,,,,0,?,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],Mommy we haven't got there but we landing,,,,,0,?,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],you have one one two,,,,,0,?,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],I only have three,,,,,0,?,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],Paul one and I have four,,,,,0,?,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],I have four now,,,,,0,?,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],can I have one of yours,,,,,0,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],can I have one of yours,,,,,0,,,
Brown,adam38.xml,['Adam'],have|haves|having|had|haven't,['P3Y9M16D'],can I have one of yours,,,,,0,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],I didn't have accident,accident,event,accident,event,event,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],does dis this house has have a full house,house,event,house,event,event,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],does she have the bow,bow,object,bow,object,object,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],Indians have bow and arrows,bow,object,bow/arrows,object,object,,(arrows|object),
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],I didn't have no car,car,object,car,object,object,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],Mommy I would want dis this car and you should have dese these red cars,car,object,car,object,object,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],you could have a car like dis this,car,object,car,object,object,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],I could have a car like I could,car,object,car,object,object,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],I don't have any racers,racer,object,racers,object,object,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],dey they not go each one is gonna have a flat tire,tire,object,tire,object,object,,?,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],mines mine gonna have flat tire now,tire,object,tire,object,object,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],Mommy your other man didn't have a flat tire,tire,object,tire,object,object,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],the other man didn't have flat tire,tire,object,tire,object,object,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],does it have a top,top,object,top,object,object,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],dis this only have one wheel,wheel,object,wheel,object,object,,,
Brown,adam39.xml,['Adam'],have|haves|having|had|haven't,['P3Y10M15D'],I have put a two wheel on it,wheel,object,wheel,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I never seen a dog play a piano have you,you,pronoun,you,pronoun,pronoun,?,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],we having fun,fun,event,fun,event,event,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],oh dey they having lunch,lunch,event,lunch,event,event,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I wish I could have a picnic,picnic,event,picnic,event,event,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],she is not having no picnic,picnic,event,picnic,event,event,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],would you let me have a picnic at the seashore alright,picnic,event,picnic,event,event,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],you may have dat that brace,brace,object,brace,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],does dis this have a door in back of it,door,object,door,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],does it have a door in back of it,door ,object,door,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],Mommy I have a flat tire now,flat tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],my wheel won't go because I have a flat tire,flat tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have a flat tire now,flat tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have another tire,flat tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I don't have no flat tire,flat tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have a flat tire,flat tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],do they have holes in them,hole,object,holes,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],he thinks he doesn't have nothing,nothing,object,nothing,object,object,?,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],would you let me have a sandwich like that,sandwich,object,sandwich,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have my gas station giving gas,station,object,gas,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],it's don't have no flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have a tire in back,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],my wheel's  to have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],Mommy d you have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],do you have a flat tire please,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],you take dese these tires when you have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],do you have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I almost had a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],Mommy do you have a flat tire on your truck,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],do you have a flat tire on your wagon,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],do you have another flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],do you have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],do you have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],d you have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],in_case you have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],keep dis this in_case you have a flat tire alright,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],or my car will have flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I think I have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],Mommy I have flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have another flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have one two three four flat tires on my jeep,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],I have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],oh dis this have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],you have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],Mommy why my wheel always comes off when I have a flat tire,tire,object,tire,object,object,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],Mommy I want the tire still get dis this tire off and put it back and have another flat tire,tire,object,tire,object,object,tire/object,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],do you have one on your wagon,one,pronoun,one,pronoun,pronoun,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],let's have something else,something,pronoun,something,pronoun,pronoun,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],let's have something else,something,pronoun,something,pronoun,pronoun,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],Mommy we only have two things,thing,pronoun,things,pronoun,pronoun,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],Mommy you have dis this,this,pronoun,this,pronoun,pronoun,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],you have it,,,,,0,,,
Brown,adam40.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M1D'],does Daddy have a,,,,,0,?,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],and I had fun with my Daddy,fun,event,fun,event,event,?,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],crazy crazy had a little babe,babe,object,babe,object,object,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],eighty eighty have a little baby,baby,object,baby,object,object,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],you said you have a baby sitter,baby sitter,object,sister,object,object,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],you have a little chair,chair,object,chair,object,object,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],I just had a flat tire,tire,object,tire,object,object,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],I guess dey they only have two wheels,wheel,object,wheels,object,object,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],he can't have nothing,nothing,pronoun,nothing,pronoun,pronoun,,?,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],Mommy and you have the blue one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],you have de the green and I have de the red one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],I have a round brown one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],I have a round brown one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],he's gonna have dat that,that,pronoun,that,pronoun,pronoun,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],you have two of dem them,them,pronoun,two,pronoun,pronoun,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],den then I have two of dem them,them,pronoun,two,pronoun,pronoun,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],I had this a long time Ma,this,pronoun,this,pronoun,pronoun,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],I had this a long time,this,pronoun,this,pronoun,pronoun,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],can I have some of dose those,those,pronoun,those,pronoun,pronoun,,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],I have one two three four five,,,one/two/three/four/five,,0,?,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],I don't have no more,,,,,0,?,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],and I have two,,,,,0,?,,
Brown,adam41.xml,['Adam'],have|haves|having|had|haven't,['P3Y11M14D'],I have so,,,,,0,?,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],he never had no turn in dat that,turn,event,turn,event,event,?,?,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],dey they don't have no bones,bone,object,bones,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I will I have some more change,change,object,change,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I have two change,change,object,change,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],do you have any more change,change,object,change,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],d you have baby chicken,chicken,object,chicken,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],d you have a daddy chicken or you,chicken,object,chicken,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],we're just having chickens,chicken,object,chicken,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I never have no cookies,cookie,object,cookies,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],Paul you have the two cow,cow,object,cow,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],just don't have no dollars,dollars,object,dollars,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I don't have no dollars,dollars,object,dollars,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],Old_Mac_Donald had a farm,farm,object,farm,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I have two friends in,friend,object,friends,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I have big glasses,glasses,object,glasses,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I have moneys money,money,object,money/s,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I have a new money,money,object,money/s,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I have money,money,object,money/s,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],now you have some money,money,object,money,object,object,?,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],where's de the thing that I had doing that,thing,object,thing,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I have two turn huh,tum,object,tum,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],now you gonna have two turn,tum,object,tum,object,object,?,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],Mommy let's play that we have some visitors,visitors,object,visitors,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],is dat that why you have_to have water at home,water,object,water,object,object,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],Paul have one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],you have one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I never have one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I don't have a big one,one,pronoun,one,pronoun,pronoun,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],we have_to have something to eat,something,pronoun,soemthing,pronoun,pronoun,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],let me have dat that,that,pronoun,that,pronoun,pronoun,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],you have dat that okay,that,pronoun,that,pronoun,pronoun,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],you should have put dis this on the street,this,pronoun,this,pronoun,pronoun,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],nope have you,you,pronoun,you,pronoun,pronoun,?,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],now you may have it,,,,,0,,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I have black and yellow and blue,,,,,0,?,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],you have enough,,,enough,,0,?,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],I have enough,,,enough,,0,?,,
Brown,adam42.xml,['Adam'],have|haves|having|had|haven't,['P4Y0M14D'],Mommy I have enough,,,enough,,0,?,,
